2024-07-04 04:00:03.002000,79.0
2024-07-04 05:00:06.023000,79.5
2024-07-04 06:00:06.045000,79.5
2024-07-04 07:00:06.067000,78.4
2024-07-04 08:00:12.091000,77.9
2024-07-04 09:00:15.114000,79.0
2024-07-04 10:00:15.128000,79.0
2024-07-04 11:02:36.216000,83.1
2024-07-04 12:02:45.245000,84.7
